ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V3V2_hl	psp_fld_l2_rfs_burst_cross_re_SCM_V3V2_hl	Overrange flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V3V2	Overrange flag indicates an overrange condition in at least one input waveform collected during the LFR or HFR accumulation interval (see Ref. [3]).0: No overranges, 1: Overrange in Low Gain but not High Gain, 2: Overrange in High Gain but not Low Gain, 3: Overrange in Low Gain and High Gain.				0	3	-32768	epoch_burst_cross_re_SCM_V3V2	I6	BURST cross_re  SCM_V3V2 hl	ignore_data	time_series					linear
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_re_SCM_V1V4	epoch_burst_cross_re_SCM_V1V4	Time for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V1V4		ns	2019-12-26T00:00:00.000000000	2019-12-27T00:00:00.000000000	2010-01-01T00:00:00.000000000	2049-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999		I22	epoch	support_data	time_series				INCREASE	
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V1V4	psp_fld_l2_rfs_burst_cross_re_SCM_V1V4	BURST Cross Spectra Real Part, Ch0: SCM Ch1: V1V4		Volts^2/Hz			-1.0e+30	1.0e+30	-1.0e+31	epoch_burst_cross_re_SCM_V1V4	E12.2	BURST cross_re  SCM_V1V4 PSD	ignore_data	spectrogram		frequency_burst_cross_re_SCM_V1V4			linear
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_re_SCM_V1V4	frequency_burst_cross_re_SCM_V1V4	Frequencies for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V1V4		Hz			0.0	2.0e+07	-1.0e+31	epoch_burst_cross_re_SCM_V1V4	E12.2	Frequency	support_data						log
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V1V4_gain	psp_fld_l2_rfs_burst_cross_re_SCM_V1V4_gain	Gain flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V1V4	0: Low gain, 1: High gain.				0	1	-32768	epoch_burst_cross_re_SCM_V1V4	I6	BURST cross_re  SCM_V1V4 gain	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V1V4_nsum	psp_fld_l2_rfs_burst_cross_re_SCM_V1V4_nsum	N summed spectra for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V1V4					0	128	-32768	epoch_burst_cross_re_SCM_V1V4	I6	BURST cross_re  SCM_V1V4 nsum	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V1V4_hl	psp_fld_l2_rfs_burst_cross_re_SCM_V1V4_hl	Overrange flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V1V4	Overrange flag indicates an overrange condition in at least one input waveform collected during the LFR or HFR accumulation interval (see Ref. [3]).0: No overranges, 1: Overrange in Low Gain but not High Gain, 2: Overrange in High Gain but not Low Gain, 3: Overrange in Low Gain and High Gain.				0	3	-32768	epoch_burst_cross_re_SCM_V1V4	I6	BURST cross_re  SCM_V1V4 hl	ignore_data	time_series					linear
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_re_SCM_SCM	epoch_burst_cross_re_SCM_SCM	Time for BURST Cross Spectra Real Part, Ch0: SCM Ch1: SCM		ns	2019-12-26T00:00:00.000000000	2019-12-27T00:00:00.000000000	2010-01-01T00:00:00.000000000	2049-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999		I22	epoch	support_data	time_series				INCREASE	
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_SCM	psp_fld_l2_rfs_burst_cross_re_SCM_SCM	BURST Cross Spectra Real Part, Ch0: SCM Ch1: SCM		Volts^2/Hz			-1.0e+30	1.0e+30	-1.0e+31	epoch_burst_cross_re_SCM_SCM	E12.2	BURST cross_re  SCM_SCM PSD	ignore_data	spectrogram		frequency_burst_cross_re_SCM_SCM			linear
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_re_SCM_SCM	frequency_burst_cross_re_SCM_SCM	Frequencies for BURST Cross Spectra Real Part, Ch0: SCM Ch1: SCM		Hz			0.0	2.0e+07	-1.0e+31	epoch_burst_cross_re_SCM_SCM	E12.2	Frequency	support_data						log
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_SCM_gain	psp_fld_l2_rfs_burst_cross_re_SCM_SCM_gain	Gain flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: SCM	0: Low gain, 1: High gain.				0	1	-32768	epoch_burst_cross_re_SCM_SCM	I6	BURST cross_re  SCM_SCM gain	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_SCM_nsum	psp_fld_l2_rfs_burst_cross_re_SCM_SCM_nsum	N summed spectra for BURST Cross Spectra Real Part, Ch0: SCM Ch1: SCM					0	128	-32768	epoch_burst_cross_re_SCM_SCM	I6	BURST cross_re  SCM_SCM nsum	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_SCM_hl	psp_fld_l2_rfs_burst_cross_re_SCM_SCM_hl	Overrange flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: SCM	Overrange flag indicates an overrange condition in at least one input waveform collected during the LFR or HFR accumulation interval (see Ref. [3]).0: No overranges, 1: Overrange in Low Gain but not High Gain, 2: Overrange in High Gain but not Low Gain, 3: Overrange in Low Gain and High Gain.				0	3	-32768	epoch_burst_cross_re_SCM_SCM	I6	BURST cross_re  SCM_SCM hl	ignore_data	time_series					linear
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_re_SCM_V2	epoch_burst_cross_re_SCM_V2	Time for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V2		ns	2019-12-26T00:00:00.000000000	2019-12-27T00:00:00.000000000	2010-01-01T00:00:00.000000000	2049-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999		I22	epoch	support_data	time_series				INCREASE	
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V2	psp_fld_l2_rfs_burst_cross_re_SCM_V2	BURST Cross Spectra Real Part, Ch0: SCM Ch1: V2		Volts^2/Hz			-1.0e+30	1.0e+30	-1.0e+31	epoch_burst_cross_re_SCM_V2	E12.2	BURST cross_re  SCM_V2 PSD	ignore_data	spectrogram		frequency_burst_cross_re_SCM_V2			linear
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_re_SCM_V2	frequency_burst_cross_re_SCM_V2	Frequencies for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V2		Hz			0.0	2.0e+07	-1.0e+31	epoch_burst_cross_re_SCM_V2	E12.2	Frequency	support_data						log
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V2_gain	psp_fld_l2_rfs_burst_cross_re_SCM_V2_gain	Gain flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V2	0: Low gain, 1: High gain.				0	1	-32768	epoch_burst_cross_re_SCM_V2	I6	BURST cross_re  SCM_V2 gain	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V2_nsum	psp_fld_l2_rfs_burst_cross_re_SCM_V2_nsum	N summed spectra for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V2					0	128	-32768	epoch_burst_cross_re_SCM_V2	I6	BURST cross_re  SCM_V2 nsum	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V2_hl	psp_fld_l2_rfs_burst_cross_re_SCM_V2_hl	Overrange flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V2	Overrange flag indicates an overrange condition in at least one input waveform collected during the LFR or HFR accumulation interval (see Ref. [3]).0: No overranges, 1: Overrange in Low Gain but not High Gain, 2: Overrange in High Gain but not Low Gain, 3: Overrange in Low Gain and High Gain.				0	3	-32768	epoch_burst_cross_re_SCM_V2	I6	BURST cross_re  SCM_V2 hl	ignore_data	time_series					linear
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_re_SCM_V4	epoch_burst_cross_re_SCM_V4	Time for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V4		ns	2019-12-26T00:00:00.000000000	2019-12-27T00:00:00.000000000	2010-01-01T00:00:00.000000000	2049-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999		I22	epoch	support_data	time_series				INCREASE	
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V4	psp_fld_l2_rfs_burst_cross_re_SCM_V4	BURST Cross Spectra Real Part, Ch0: SCM Ch1: V4		Volts^2/Hz			-1.0e+30	1.0e+30	-1.0e+31	epoch_burst_cross_re_SCM_V4	E12.2	BURST cross_re  SCM_V4 PSD	ignore_data	spectrogram		frequency_burst_cross_re_SCM_V4			linear
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_re_SCM_V4	frequency_burst_cross_re_SCM_V4	Frequencies for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V4		Hz			0.0	2.0e+07	-1.0e+31	epoch_burst_cross_re_SCM_V4	E12.2	Frequency	support_data						log
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V4_gain	psp_fld_l2_rfs_burst_cross_re_SCM_V4_gain	Gain flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V4	0: Low gain, 1: High gain.				0	1	-32768	epoch_burst_cross_re_SCM_V4	I6	BURST cross_re  SCM_V4 gain	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V4_nsum	psp_fld_l2_rfs_burst_cross_re_SCM_V4_nsum	N summed spectra for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V4					0	128	-32768	epoch_burst_cross_re_SCM_V4	I6	BURST cross_re  SCM_V4 nsum	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_V4_hl	psp_fld_l2_rfs_burst_cross_re_SCM_V4_hl	Overrange flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: V4	Overrange flag indicates an overrange condition in at least one input waveform collected during the LFR or HFR accumulation interval (see Ref. [3]).0: No overranges, 1: Overrange in Low Gain but not High Gain, 2: Overrange in High Gain but not Low Gain, 3: Overrange in Low Gain and High Gain.				0	3	-32768	epoch_burst_cross_re_SCM_V4	I6	BURST cross_re  SCM_V4 hl	ignore_data	time_series					linear
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_re_SCM_GND	epoch_burst_cross_re_SCM_GND	Time for BURST Cross Spectra Real Part, Ch0: SCM Ch1: GND		ns	2019-12-26T00:00:00.000000000	2019-12-27T00:00:00.000000000	2010-01-01T00:00:00.000000000	2049-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999		I22	epoch	support_data	time_series				INCREASE	
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_GND	psp_fld_l2_rfs_burst_cross_re_SCM_GND	BURST Cross Spectra Real Part, Ch0: SCM Ch1: GND		Volts^2/Hz			-1.0e+30	1.0e+30	-1.0e+31	epoch_burst_cross_re_SCM_GND	E12.2	BURST cross_re  SCM_GND PSD	ignore_data	spectrogram		frequency_burst_cross_re_SCM_GND			linear
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_re_SCM_GND	frequency_burst_cross_re_SCM_GND	Frequencies for BURST Cross Spectra Real Part, Ch0: SCM Ch1: GND		Hz			0.0	2.0e+07	-1.0e+31	epoch_burst_cross_re_SCM_GND	E12.2	Frequency	support_data						log
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_GND_gain	psp_fld_l2_rfs_burst_cross_re_SCM_GND_gain	Gain flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: GND	0: Low gain, 1: High gain.				0	1	-32768	epoch_burst_cross_re_SCM_GND	I6	BURST cross_re  SCM_GND gain	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_GND_nsum	psp_fld_l2_rfs_burst_cross_re_SCM_GND_nsum	N summed spectra for BURST Cross Spectra Real Part, Ch0: SCM Ch1: GND					0	128	-32768	epoch_burst_cross_re_SCM_GND	I6	BURST cross_re  SCM_GND nsum	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_SCM_GND_hl	psp_fld_l2_rfs_burst_cross_re_SCM_GND_hl	Overrange flag for BURST Cross Spectra Real Part, Ch0: SCM Ch1: GND	Overrange flag indicates an overrange condition in at least one input waveform collected during the LFR or HFR accumulation interval (see Ref. [3]).0: No overranges, 1: Overrange in Low Gain but not High Gain, 2: Overrange in High Gain but not Low Gain, 3: Overrange in Low Gain and High Gain.				0	3	-32768	epoch_burst_cross_re_SCM_GND	I6	BURST cross_re  SCM_GND hl	ignore_data	time_series					linear
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_re_V1_V3V4	epoch_burst_cross_re_V1_V3V4	Time for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V4		ns	2019-12-26T00:00:00.000000000	2019-12-27T00:00:00.000000000	2010-01-01T00:00:00.000000000	2049-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999		I22	epoch	support_data	time_series				INCREASE	
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V3V4	psp_fld_l2_rfs_burst_cross_re_V1_V3V4	BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V4		Volts^2/Hz			-1.0e+30	1.0e+30	-1.0e+31	epoch_burst_cross_re_V1_V3V4	E12.2	BURST cross_re  V1_V3V4 PSD	ignore_data	spectrogram		frequency_burst_cross_re_V1_V3V4			linear
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_re_V1_V3V4	frequency_burst_cross_re_V1_V3V4	Frequencies for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V4		Hz			0.0	2.0e+07	-1.0e+31	epoch_burst_cross_re_V1_V3V4	E12.2	Frequency	support_data						log
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V3V4_gain	psp_fld_l2_rfs_burst_cross_re_V1_V3V4_gain	Gain flag for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V4	0: Low gain, 1: High gain.				0	1	-32768	epoch_burst_cross_re_V1_V3V4	I6	BURST cross_re  V1_V3V4 gain	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V3V4_nsum	psp_fld_l2_rfs_burst_cross_re_V1_V3V4_nsum	N summed spectra for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V4					0	128	-32768	epoch_burst_cross_re_V1_V3V4	I6	BURST cross_re  V1_V3V4 nsum	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V3V4_hl	psp_fld_l2_rfs_burst_cross_re_V1_V3V4_hl	Overrange flag for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V4	Overrange flag indicates an overrange condition in at least one input waveform collected during the LFR or HFR accumulation interval (see Ref. [3]).0: No overranges, 1: Overrange in Low Gain but not High Gain, 2: Overrange in High Gain but not Low Gain, 3: Overrange in Low Gain and High Gain.				0	3	-32768	epoch_burst_cross_re_V1_V3V4	I6	BURST cross_re  V1_V3V4 hl	ignore_data	time_series					linear
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_re_V1_V3V2	epoch_burst_cross_re_V1_V3V2	Time for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V2		ns	2019-12-26T00:00:00.000000000	2019-12-27T00:00:00.000000000	2010-01-01T00:00:00.000000000	2049-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999		I22	epoch	support_data	time_series				INCREASE	
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V3V2	psp_fld_l2_rfs_burst_cross_re_V1_V3V2	BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V2		Volts^2/Hz			-1.0e+30	1.0e+30	-1.0e+31	epoch_burst_cross_re_V1_V3V2	E12.2	BURST cross_re  V1_V3V2 PSD	ignore_data	spectrogram		frequency_burst_cross_re_V1_V3V2			linear
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_re_V1_V3V2	frequency_burst_cross_re_V1_V3V2	Frequencies for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V2		Hz			0.0	2.0e+07	-1.0e+31	epoch_burst_cross_re_V1_V3V2	E12.2	Frequency	support_data						log
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V3V2_gain	psp_fld_l2_rfs_burst_cross_re_V1_V3V2_gain	Gain flag for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V2	0: Low gain, 1: High gain.				0	1	-32768	epoch_burst_cross_re_V1_V3V2	I6	BURST cross_re  V1_V3V2 gain	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V3V2_nsum	psp_fld_l2_rfs_burst_cross_re_V1_V3V2_nsum	N summed spectra for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V2					0	128	-32768	epoch_burst_cross_re_V1_V3V2	I6	BURST cross_re  V1_V3V2 nsum	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V3V2_hl	psp_fld_l2_rfs_burst_cross_re_V1_V3V2_hl	Overrange flag for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V3V2	Overrange flag indicates an overrange condition in at least one input waveform collected during the LFR or HFR accumulation interval (see Ref. [3]).0: No overranges, 1: Overrange in Low Gain but not High Gain, 2: Overrange in High Gain but not Low Gain, 3: Overrange in Low Gain and High Gain.				0	3	-32768	epoch_burst_cross_re_V1_V3V2	I6	BURST cross_re  V1_V3V2 hl	ignore_data	time_series					linear
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_re_V1_V1V4	epoch_burst_cross_re_V1_V1V4	Time for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V1V4		ns	2019-12-26T00:00:00.000000000	2019-12-27T00:00:00.000000000	2010-01-01T00:00:00.000000000	2049-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999		I22	epoch	support_data	time_series				INCREASE	
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V1V4	psp_fld_l2_rfs_burst_cross_re_V1_V1V4	BURST Cross Spectra Real Part, Ch0: V1 Ch1: V1V4		Volts^2/Hz			-1.0e+30	1.0e+30	-1.0e+31	epoch_burst_cross_re_V1_V1V4	E12.2	BURST cross_re  V1_V1V4 PSD	ignore_data	spectrogram		frequency_burst_cross_re_V1_V1V4			linear
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_re_V1_V1V4	frequency_burst_cross_re_V1_V1V4	Frequencies for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V1V4		Hz			0.0	2.0e+07	-1.0e+31	epoch_burst_cross_re_V1_V1V4	E12.2	Frequency	support_data						log
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V1V4_gain	psp_fld_l2_rfs_burst_cross_re_V1_V1V4_gain	Gain flag for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V1V4	0: Low gain, 1: High gain.				0	1	-32768	epoch_burst_cross_re_V1_V1V4	I6	BURST cross_re  V1_V1V4 gain	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V1V4_nsum	psp_fld_l2_rfs_burst_cross_re_V1_V1V4_nsum	N summed spectra for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V1V4					0	128	-32768	epoch_burst_cross_re_V1_V1V4	I6	BURST cross_re  V1_V1V4 nsum	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V1V4_hl	psp_fld_l2_rfs_burst_cross_re_V1_V1V4_hl	Overrange flag for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V1V4	Overrange flag indicates an overrange condition in at least one input waveform collected during the LFR or HFR accumulation interval (see Ref. [3]).0: No overranges, 1: Overrange in Low Gain but not High Gain, 2: Overrange in High Gain but not Low Gain, 3: Overrange in Low Gain and High Gain.				0	3	-32768	epoch_burst_cross_re_V1_V1V4	I6	BURST cross_re  V1_V1V4 hl	ignore_data	time_series					linear
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_re_V1_SCM	epoch_burst_cross_re_V1_SCM	Time for BURST Cross Spectra Real Part, Ch0: V1 Ch1: SCM		ns	2019-12-26T00:00:00.000000000	2019-12-27T00:00:00.000000000	2010-01-01T00:00:00.000000000	2049-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999		I22	epoch	support_data	time_series				INCREASE	
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_SCM	psp_fld_l2_rfs_burst_cross_re_V1_SCM	BURST Cross Spectra Real Part, Ch0: V1 Ch1: SCM		Volts^2/Hz			-1.0e+30	1.0e+30	-1.0e+31	epoch_burst_cross_re_V1_SCM	E12.2	BURST cross_re  V1_SCM PSD	ignore_data	spectrogram		frequency_burst_cross_re_V1_SCM			linear
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_re_V1_SCM	frequency_burst_cross_re_V1_SCM	Frequencies for BURST Cross Spectra Real Part, Ch0: V1 Ch1: SCM		Hz			0.0	2.0e+07	-1.0e+31	epoch_burst_cross_re_V1_SCM	E12.2	Frequency	support_data						log
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_SCM_gain	psp_fld_l2_rfs_burst_cross_re_V1_SCM_gain	Gain flag for BURST Cross Spectra Real Part, Ch0: V1 Ch1: SCM	0: Low gain, 1: High gain.				0	1	-32768	epoch_burst_cross_re_V1_SCM	I6	BURST cross_re  V1_SCM gain	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_SCM_nsum	psp_fld_l2_rfs_burst_cross_re_V1_SCM_nsum	N summed spectra for BURST Cross Spectra Real Part, Ch0: V1 Ch1: SCM					0	128	-32768	epoch_burst_cross_re_V1_SCM	I6	BURST cross_re  V1_SCM nsum	ignore_data	time_series					linear
ASTRO	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_SCM_hl	psp_fld_l2_rfs_burst_cross_re_V1_SCM_hl	Overrange flag for BURST Cross Spectra Real Part, Ch0: V1 Ch1: SCM	Overrange flag indicates an overrange condition in at least one input waveform collected during the LFR or HFR accumulation interval (see Ref. [3]).0: No overranges, 1: Overrange in Low Gain but not High Gain, 2: Overrange in High Gain but not Low Gain, 3: Overrange in Low Gain and High Gain.				0	3	-32768	epoch_burst_cross_re_V1_SCM	I6	BURST cross_re  V1_SCM hl	ignore_data	time_series					linear
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_re_V1_V2	epoch_burst_cross_re_V1_V2	Time for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V2		ns	2019-12-26T00:00:00.000000000	2019-12-27T00:00:00.000000000	2010-01-01T00:00:00.000000000	2049-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999		I22	epoch	support_data	time_series				INCREASE	
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_re_V1_V2	psp_fld_l2_rfs_burst_cross_re_V1_V2	BURST Cross Spectra Real Part, Ch0: V1 Ch1: V2		Volts^2/Hz			-1.0e+30	1.0e+30	-1.0e+31	epoch_burst_cross_re_V1_V2	E12.2	BURST cross_re  V1_V2 PSD	ignore_data	spectrogram		frequency_burst_cross_re_V1_V2			linear
ASTRO	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_re_V1_V2	frequency_burst_cross_re_V1_V2	Frequencies for BURST Cross Spectra Real Part, Ch0: V1 Ch1: V2		Hz			0.0	2.0e+07	-1.0e+31	epoch_burst_cross_re_V1_V2	E12.2	Frequency	support_data						log
