cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-het-rates300	HET_B_PA	&#176;	0.0174532925&gt;rad	HET, Side B, Pitch Angle for each Direction Bin	HET, Side B, Pitch Angle for each Direction Bin	Ephemeris	Support		Orientation	Scalar DirectionAngle.PolarAngle	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	2:[25,3]	T/TT	OOOOO	psp_isois-epihi_l2-het-rates300	HET_A_R17_SECT_HCI			HET, Side A, R17, Flow Direction for each Direction Bin, sectored, Heliocentric Inertial Coordinates, Cartesian	HET, Side A, R17, Flow Direction for each Direction Bin, sectored, unit vector, Heliocentric Inertial, HCI, Coordinates, Cartesian	Ephemeris	Support		Orientation	Array DirectionCosine Vector	ParkerSolarProbe/ISOIS/EPI-Hi/HET		HCI	Cartesian				
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-het-rates300	HET_A_PA	&#176;	0.0174532925&gt;rad	HET, Side A, Pitch Angle for each Direction Bin	HET, Side A, Pitch Angle for each Direction Bin	Ephemeris	Support		Orientation	Scalar DirectionAngle.PolarAngle	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_INT4	1	2:[3,16]	T/TT	OOOOO	psp_isois-epihi_l2-het-rates3600	R5A_He_BIN			Energy Range 5, Side A, He, Differential Counts	Energy Range 5, Side A, Helium, He, Differential Counts	EnergeticParticles	Particle	Ion	Counts	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_TT2000	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-het-rates3600	Epoch	ns	1.0e-9&gt;s	Epoch Time, Midpoint of Integration	Epoch Time Tags, Nanoseconds since J2000 at Midpoint of the Integration		Support		Temporal		ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R5_He_BIN_ENERGY	MeV/n	1.602176565e-13&gt;J/n	R5, He, Bin Characteristic Energy Value, Count Rate Parameters	R5, Helium, He, Bin Characteristic Energy Value for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_CHAR	21	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R5_He_BIN_ENERGY_LABL			Labels for Energy Range 5, He, Bin Energy Range Value, Count Rate Parameters	Labels for Energy Range 5, Helium, He, Bin Energy Range Value for the Differential Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_INT1	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R5A_He_BIN_MASS_BIN			Energy Range 5, Side A, He, Mass Bin Numbers, Count Rate Parameters	Energy Range 5, Side A, Helium, He, Mass Bin Numbers for the Differential Count Rate Parameters		Support		Other	Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_CHAR	11	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R5A_He_BIN_MASS_BIN_LABL			Labels for Energy Range 5, Side A, He, Mass Bin Numbers, Count Rate Parameters	Labels for Energy Range 5, Side A, Helium, He, Mass Bin Numbers for the Differential Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_INT8	1	0:[]	F/	OOOOO	psp_isois-epihi_l2-het-rates3600	Epoch_DELTA	ns	1.0e-9&gt;s	Epoch Time Delta Plus/Minus	Epoch Time Delta Plus/Minus, one half of the Integration Time in Nanoseconds, used for Delta in Epoch		Support		Temporal		ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R5_He_BIN_ENERGY_DELTAMINUS	MeV/n	1.602176565e-13&gt;J/n	R5, He, Bin Characteristic Energy Value Delta Minus, Count Rate Parameters	R5, Helium, He, Bin Characteristic Energy Value, Delta Minus, bin geometric center minus bin bottom, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R5_He_BIN_ENERGY_DELTAPLUS	MeV/n	1.602176565e-13&gt;J/n	R5, He, Bin Characteristic Energy Value Delta Plus, Count Rate Parameters	R5, Helium, He, Bin Characteristic Energy Value, Delta Plus, bin top minus bin geometric center, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_INT4	1	2:[4,8]	T/TT	OOOOO	psp_isois-epihi_l2-het-rates3600	R3B_Ne_BIN			Energy Range 3, Side B, Ne, Differential Counts	Energy Range 3, Side B, Neon, Ne, Differential Counts	EnergeticParticles	Particle	Ion	Counts	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				10			
CDF_FLOAT	1	1:[4]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R3_Ne_BIN_ENERGY	MeV/n	1.602176565e-13&gt;J/n	R3, Ne, Bin Characteristic Energy Value, Count Rate Parameters	R3, Neon, Ne, Bin Characteristic Energy Value for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				10			
CDF_CHAR	21	1:[4]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R3_Ne_BIN_ENERGY_LABL			Labels for Energy Range 3, Ne, Bin Energy Range Value, Count Rate Parameters	Labels for Energy Range 3, Neon, Ne, Bin Energy Range Value for the Differential Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_INT1	1	1:[8]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R3B_Ne_BIN_MASS_BIN			Energy Range 3, Side B, Ne, Mass Bin Numbers, Count Rate Parameters	Energy Range 3, Side B, Neon, Ne, Mass Bin Numbers for the Differential Count Rate Parameters		Support		Other	Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_CHAR	11	1:[8]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R3B_Ne_BIN_MASS_BIN_LABL			Labels for Energy Range 3, Side B, Ne, Mass Bin Numbers, Count Rate Parameters	Labels for Energy Range 3, Side B, Neon, Ne, Mass Bin Numbers for the Differential Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[4]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R3_Ne_BIN_ENERGY_DELTAMINUS	MeV/n	1.602176565e-13&gt;J/n	R3, Ne, Bin Characteristic Energy Value Delta Minus, Count Rate Parameters	R3, Neon, Ne, Bin Characteristic Energy Value, Delta Minus, bin geometric center minus bin bottom, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				10			
CDF_FLOAT	1	1:[4]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R3_Ne_BIN_ENERGY_DELTAPLUS	MeV/n	1.602176565e-13&gt;J/n	R3, Ne, Bin Characteristic Energy Value Delta Plus, Count Rate Parameters	R3, Neon, Ne, Bin Characteristic Energy Value, Delta Plus, bin top minus bin geometric center, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				10			
CDF_FLOAT	1	1:[16]	T/T	OOOOO	psp_isois-epihi_l2-het-rates3600	B_He_Rate	s^-1		He, Differential Count Rate, Side B, spectrogram	Helium, He, Differential Count Rate, Side B, for spectrogram display	EnergeticParticles	Particle	Ion	CountRate	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_FLOAT	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	He_ENERGY	MeV/n	1.602176565e-13&gt;J/n	He, Bin Characteristic Energy Value per Nuclide, Count Rate Parameters	Helium, He, Bin Characteristic Energy Value per Nuclide for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_CHAR	21	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	He_ENERGY_LABL			Labels for He, Bin Characteristic Energy Value, Count Rate Parameters	Labels for Helium, He, Bin Characteristic Energy Value for the Differential Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	He_ENERGY_DELTAMINUS	MeV/n	1.602176565e-13&gt;J/n	He, Bin Characteristic Energy Value per Nuclide Delta Minus, Count Rate Parameters	Helium, He, Bin Characteristic Energy Value per Nuclide, Delta Minus, bin geometric center minus bin bottom, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_FLOAT	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	He_ENERGY_DELTAPLUS	MeV/n	1.602176565e-13&gt;J/n	He, Bin Characteristic Energy Value per Nuclide Delta Plus, Count Rate Parameters	Helium, He, Bin Characteristic Energy Value per Nuclide, Delta Plus, bin top minus bin geometric center, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-het-rates3600	HET_B_R17_SECT_PA	&#176;	0.0174532925&gt;rad	HET, Side B, R17, Pitch Angle for each Direction Bin, sectored	HET, Side B, R17, Pitch Angle for each Direction Bin, sectored	Ephemeris	Support		Orientation	Array DirectionAngle.PolarAngle	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_INT1	1	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	HET_R17_SECTORS			HET, R17, Sector Numbers	HET, R17, Sector Numbers		Support		Other	Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_CHAR	9	1:[25]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	HET_R17_SECTORS_LABL			Labels for HET, R17, Sector Numbers	Labels for HET, R17, Sector Numbers		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[15]	T/T	OOOOO	psp_isois-epihi_l2-het-rates3600	A_Si_Rate	s^-1		Si, Differential Count Rate, Side A, spectrogram	Silicon, Si, Differential Count Rate, Side A, for spectrogram display	EnergeticParticles	Particle	Ion	CountRate	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				14			
CDF_FLOAT	1	1:[15]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	Si_ENERGY	MeV/n	1.602176565e-13&gt;J/n	Si, Bin Characteristic Energy Value per Nuclide, Count Rate Parameters	Silicon, Si, Bin Characteristic Energy Value per Nuclide for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				14			
CDF_CHAR	21	1:[15]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	Si_ENERGY_LABL			Labels for Si, Bin Characteristic Energy Value, Count Rate Parameters	Labels for Silicon, Si, Bin Characteristic Energy Value for the Differential Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[15]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	Si_ENERGY_DELTAMINUS	MeV/n	1.602176565e-13&gt;J/n	Si, Bin Characteristic Energy Value per Nuclide Delta Minus, Count Rate Parameters	Silicon, Si, Bin Characteristic Energy Value per Nuclide, Delta Minus, bin geometric center minus bin bottom, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				14			
CDF_FLOAT	1	1:[15]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	Si_ENERGY_DELTAPLUS	MeV/n	1.602176565e-13&gt;J/n	Si, Bin Characteristic Energy Value per Nuclide Delta Plus, Count Rate Parameters	Silicon, Si, Bin Characteristic Energy Value per Nuclide, Delta Plus, bin top minus bin geometric center, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				14			
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-het-rates3600	HCI_R	ua	1.495978706961e11&gt;m	Spacecraft Position, Heliocentric Radial Distance, Heliocentric Inertial Coordinates, Spherical	Spacecraft Position at the Timestamp, Heliocentric Radial Distance, Heliocentric Inertial, HCI, Coordinates, Spherical	Ephemeris	Support		Positional	Scalar Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET		HCI	Spherical				
CDF_FLOAT	1	2:[1,25]	T/TT	OOOOO	psp_isois-epihi_l2-het-rates3600	A_FeGroup_SECT_Rate	s^-1		Fe Group, Differential Count Rate, sectored, Side A	Iron Group, Fe Group, Differential Count Rate, sectored, Side A	EnergeticParticles	Particle	Ion	CountRate	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	FeGroup_SECT_ENERGY	MeV/n	1.602176565e-13&gt;J/n	Fe Group, Bin Characteristic Energy Value per Nuclide, sectored Count Rate Parameters	Iron Group, Fe Group, Bin Characteristic Energy Value per Nuclide for the Differential sectored Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_CHAR	21	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	FeGroup_SECT_ENERGY_LABL			Labels for Fe Group, Bin Characteristic Energy Value , sectored Count Rate Parameters	Labels for Iron Group, Fe Group, Bin Characteristic Energy Value for the Differential sectored Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	FeGroup_SECT_ENERGY_DELTAMINUS	MeV/n	1.602176565e-13&gt;J/n	Fe Group, Bin Characteristic Energy Value per Nuclide Delta Minus, sectored Count Rate Parameters	Iron Group, Fe Group, Bin Characteristic Energy Value per Nuclide, Delta Minus, bin geometric center minus bin bottom, for the Differential sectored Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	FeGroup_SECT_ENERGY_DELTAPLUS	MeV/n	1.602176565e-13&gt;J/n	Fe Group, Bin Characteristic Energy Value per Nuclide Delta Plus, sectored Count Rate Parameters	Iron Group, Fe Group, Bin Characteristic Energy Value per Nuclide, Delta Plus, bin top minus bin geometric center, for the Differential sectored Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_INT4	1	2:[4,16]	T/TT	OOOOO	psp_isois-epihi_l2-het-rates3600	R2A_He_BIN			Energy Range 2, Side A, He, Differential Counts	Energy Range 2, Side A, Helium, He, Differential Counts	EnergeticParticles	Particle	Ion	Counts	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_FLOAT	1	1:[4]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R2_He_BIN_ENERGY	MeV/n	1.602176565e-13&gt;J/n	R2, He, Bin Characteristic Energy Value, Count Rate Parameters	R2, Helium, He, Bin Characteristic Energy Value for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_CHAR	21	1:[4]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R2_He_BIN_ENERGY_LABL			Labels for Energy Range 2, He, Bin Energy Range Value, Count Rate Parameters	Labels for Energy Range 2, Helium, He, Bin Energy Range Value for the Differential Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_INT1	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R2A_He_BIN_MASS_BIN			Energy Range 2, Side A, He, Mass Bin Numbers, Count Rate Parameters	Energy Range 2, Side A, Helium, He, Mass Bin Numbers for the Differential Count Rate Parameters		Support		Other	Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_CHAR	11	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R2A_He_BIN_MASS_BIN_LABL			Labels for Energy Range 2, Side A, He, Mass Bin Numbers, Count Rate Parameters	Labels for Energy Range 2, Side A, Helium, He, Mass Bin Numbers for the Differential Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[4]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R2_He_BIN_ENERGY_DELTAMINUS	MeV/n	1.602176565e-13&gt;J/n	R2, He, Bin Characteristic Energy Value Delta Minus, Count Rate Parameters	R2, Helium, He, Bin Characteristic Energy Value, Delta Minus, bin geometric center minus bin bottom, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_FLOAT	1	1:[4]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	R2_He_BIN_ENERGY_DELTAPLUS	MeV/n	1.602176565e-13&gt;J/n	R2, He, Bin Characteristic Energy Value Delta Plus, Count Rate Parameters	R2, Helium, He, Bin Characteristic Energy Value, Delta Plus, bin top minus bin geometric center, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_FLOAT	1	1:[16]	T/T	OOOOO	psp_isois-epihi_l2-het-rates3600	B_He_Flux	(cm^2 s sr MeV/n)^-1	6.24161e-19&gt;(m^2 s sr J/n)^-1	He, Differential Flux, Side B	Helium, He, Differential Flux, Side B	EnergeticParticles	Particle	Ion	NumberFlux	Array Differential Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_FLOAT	1	1:[16]	T/T	OOOOO	psp_isois-epihi_l2-het-rates3600	B_He_Uncertainty	(cm^2 s sr MeV/n)^-1	6.24161e-19&gt;(m^2 s sr J/n)^-1	He, Differential Flux Uncertainty, Side B	Helium, He, Differential Flux Uncertainty, Side B	EnergeticParticles	Particle	Ion	NumberFlux	Array Differential Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				2			
CDF_FLOAT	1	2:[2,25]	T/TT	OOOOO	psp_isois-epihi_l2-het-rates3600	B_CNO_SECT_Rate	s^-1		CNO, Differential Count Rate, sectored, Side B	Carbon, Nitrogen, Oxygen Group, CNO, Differential Count Rate, sectored, Side B	EnergeticParticles	Particle	Ion	CountRate	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				6 7 8			
CDF_FLOAT	1	1:[2]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	CNO_SECT_ENERGY	MeV/n	1.602176565e-13&gt;J/n	CNO, Bin Characteristic Energy Value per Nuclide, sectored Count Rate Parameters	Carbon, Nitrogen, Oxygen Group, CNO, Bin Characteristic Energy Value per Nuclide for the Differential sectored Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				6 7 8			
CDF_CHAR	21	1:[2]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	CNO_SECT_ENERGY_LABL			Labels for CNO, Bin Characteristic Energy Value , sectored Count Rate Parameters	Labels for Carbon, Nitrogen, Oxygen Group, CNO, Bin Characteristic Energy Value for the Differential sectored Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[2]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	CNO_SECT_ENERGY_DELTAMINUS	MeV/n	1.602176565e-13&gt;J/n	CNO, Bin Characteristic Energy Value per Nuclide Delta Minus, sectored Count Rate Parameters	Carbon, Nitrogen, Oxygen Group, CNO, Bin Characteristic Energy Value per Nuclide, Delta Minus, bin geometric center minus bin bottom, for the Differential sectored Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				6 7 8			
CDF_FLOAT	1	1:[2]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	CNO_SECT_ENERGY_DELTAPLUS	MeV/n	1.602176565e-13&gt;J/n	CNO, Bin Characteristic Energy Value per Nuclide Delta Plus, sectored Count Rate Parameters	Carbon, Nitrogen, Oxygen Group, CNO, Bin Characteristic Energy Value per Nuclide, Delta Plus, bin top minus bin geometric center, for the Differential sectored Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				6 7 8			
CDF_FLOAT	1	1:[15]	T/T	OOOOO	psp_isois-epihi_l2-het-rates3600	A_C_Rate	s^-1		C, Differential Count Rate, Side A, spectrogram	Carbon, C, Differential Count Rate, Side A, for spectrogram display	EnergeticParticles	Particle	Ion	CountRate	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				6 7 8			
CDF_FLOAT	1	1:[15]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	C_ENERGY	MeV/n	1.602176565e-13&gt;J/n	C, Bin Characteristic Energy Value per Nuclide, Count Rate Parameters	Carbon, C, Bin Characteristic Energy Value per Nuclide for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				6 7 8			
CDF_CHAR	21	1:[15]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	C_ENERGY_LABL			Labels for C, Bin Characteristic Energy Value, Count Rate Parameters	Labels for Carbon, C, Bin Characteristic Energy Value for the Differential Count Rate Parameters		Metadata			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
CDF_FLOAT	1	1:[15]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	C_ENERGY_DELTAMINUS	MeV/n	1.602176565e-13&gt;J/n	C, Bin Characteristic Energy Value per Nuclide Delta Minus, Count Rate Parameters	Carbon, C, Bin Characteristic Energy Value per Nuclide, Delta Minus, bin geometric center minus bin bottom, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				6 7 8			
CDF_FLOAT	1	1:[15]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	C_ENERGY_DELTAPLUS	MeV/n	1.602176565e-13&gt;J/n	C, Bin Characteristic Energy Value per Nuclide Delta Plus, Count Rate Parameters	Carbon, C, Bin Characteristic Energy Value per Nuclide, Delta Plus, bin top minus bin geometric center, for the Differential Count Rate Parameters	EnergeticParticles	Particle	Ion	Energy	Array Magnitude	ParkerSolarProbe/ISOIS/EPI-Hi/HET				6 7 8			
CDF_FLOAT	1	2:[25,3]	T/TT	OOOOO	psp_isois-epihi_l2-het-rates3600	HET_A_R17_SECT_RTN			HET, Side A, R17, Flow Direction for each Direction Bin, sectored, Radial-Tangential-Normal Coordinates, Cartesian	HET, Side A, R17, Flow Direction for each Direction Bin, sectored, unit vector, Radial-Tangential-Normal, RTN, Coordinates, Cartesian	Ephemeris	Support		Orientation	Array DirectionCosine Vector	ParkerSolarProbe/ISOIS/EPI-Hi/HET		RTN	Cartesian				
CDF_CHAR	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-het-rates3600	label_dir_RTN			Labels for Flow Direction for each Direction Bin, Radial-Tangential-Normal Coordinates, Cartesian	Labels for Flow Direction for each Direction Bin, unit vector, Radial-Tangential-Normal, RTN, Coordinates, Cartesian		Support			Array	ParkerSolarProbe/ISOIS/EPI-Hi/HET							
